ia,ib,ic,distance,location,type
5.213704913,0.235915667,0.183746517,1330,3,0
5.204321362,0.23567832,0.183751452,1340,3,0
5.194971322,0.235442224,0.183757628,1350,3,0
5.185655157,0.235207307,0.183764406,1360,3,0
5.176373282,0.2349735,0.183771836,1370,3,0
5.16712616,0.234740726,0.183779818,1380,3,0
5.15791428,0.234509887,0.183788918,1390,3,0
5.148738112,0.234285422,0.18379838,1400,3,0
5.139598051,0.234062134,0.18380682,1410,3,0
5.130494336,0.233839929,0.183813817,1420,3,0
5.121426963,0.233618714,0.18381908,1430,3,0
5.112395598,0.233398393,0.183822542,1440,3,0
5.10339951,0.233179422,0.183824431,1450,3,0
5.094437547,0.232969563,0.18382529,1460,3,0
5.085508176,0.23276061,0.183825931,1470,3,0
5.076609597,0.232552451,0.183827299,1480,3,0
5.067739958,0.232344979,0.183830266,1490,3,0
5.058897628,0.232146328,0.183835405,1500,3,0
5.050081522,0.23195017,0.183842786,1510,3,0
5.041291389,0.231754616,0.183851896,1520,3,0
5.032527995,0.231561942,0.183861723,1530,3,0
5.023793114,0.231377625,0.183871026,1540,3,0
5.015089257,0.231193782,0.183878737,1550,3,0
5.006419148,0.231010285,0.183884361,1560,3,0
4.997784999,0.230850471,0.183888213,1570,3,0
4.989187774,0.23078499,0.183891891,1580,3,0
4.980626646,0.230717222,0.18389722,1590,3,0
4.972098901,0.230646522,0.183904607,1600,3,0
4.963600423,0.230572634,0.183913896,1610,3,0
4.955126744,0.23049532,0.183923907,1620,3,0
4.9466744,0.230414355,0.183932913,1630,3,0
4.938242127,0.230329537,0.183939504,1640,3,0
4.929831385,0.230240688,0.183943363,1650,3,0
4.921445845,0.230147657,0.183945513,1660,3,0
4.913089842,0.230050328,0.183947771,1670,3,0
4.904766335,0.229948619,0.183951656,1680,3,0
4.896475238,0.229842489,0.183957403,1690,3,0
4.888213057,0.229731941,0.183963792,1700,3,0
4.879974228,0.229617024,0.183969022,1710,3,0
4.871754636,0.229497838,0.183972102,1720,3,0
4.863554824,0.229374534,0.183973711,1730,3,0
4.855375432,0.229247317,0.183976354,1740,3,0
4.847221749,0.229116449,0.183981724,1750,3,0
4.83909747,0.228982244,0.183988766,1760,3,0
4.831002075,0.228845074,0.183995751,1770,3,0
4.822930943,0.228705362,0.184001443,1780,3,0
4.81487845,0.22856358,0.184006389,1790,3,0
4.806842058,0.228420245,0.184012406,1800,3,0
4.798824306,0.228275915,0.184020674,1810,3,0
4.790830864,0.228131179,0.184030465,1820,3,0
4.782865891,0.22798665,0.184040026,1830,3,0
4.774928535,0.227842953,0.184048674,1840,3,0
4.767013856,0.227700716,0.184057551,1850,3,0
4.759117677,0.227560555,0.184067995,1860,3,0
4.751240895,0.227428551,0.184079613,1870,3,0
4.743388797,0.227309347,0.184090725,1880,3,0
4.735565768,0.227194625,0.184100613,1890,3,0
4.727770898,0.227084613,0.184110294,1900,3,0
4.719999577,0.226987667,0.184120594,1910,3,0
4.712249502,0.226904255,0.18413058,1920,3,0
4.704523947,0.226824943,0.184140544,1930,3,0
4.696827978,0.226749218,0.184149745,1940,3,0
4.689162333,0.22667644,0.184158962,1950,3,0
4.681523246,0.226610008,0.184167496,1960,3,0
4.673908661,0.226549697,0.18417438,1970,3,0
4.666321853,0.22648803,0.184180181,1980,3,0
4.658767106,0.226424012,0.184185652,1990,3,0
4.651253811,0.226356693,0.184190114,2000,3,0
4.643769422,0.226285196,0.184195406,2010,3,0
4.636313314,0.226208763,0.184200178,2020,3,0
4.628892286,0.226126792,0.184204294,2030,3,0
4.621514659,0.226038871,0.184207144,2040,3,0
4.614168592,0.225944811,0.184209288,2050,3,0
4.606852843,0.225844667,0.184211228,2060,3,0
4.599581563,0.22573875,0.184212553,2070,3,0
4.592343547,0.225627632,0.184213781,2080,3,0
4.585136683,0.225512127,0.184217281,2090,3,0
4.577965224,0.225393262,0.184220615,2100,3,0
4.570830036,0.225272232,0.184224171,2110,3,0
4.563725742,0.225150339,0.184228138,2120,3,0
4.556649743,0.225028914,0.184232284,2130,3,0
4.549601713,0.224909232,0.184237021,2140,3,0
4.542582604,0.224792422,0.184242335,2150,3,0
4.535591724,0.224679375,0.184248252,2160,3,0
4.528629214,0.224570663,0.184255026,2170,3,0
4.521691917,0.224466478,0.184263362,2180,3,0
4.514778205,0.224375105,0.184273615,2190,3,0
4.507886845,0.224288918,0.184284441,2200,3,0
4.501018066,0.224203666,0.184295794,2210,3,0
4.494170145,0.224117793,0.184307502,2220,3,0
4.487342562,0.224029751,0.184319441,2230,3,0
4.480534983,0.223938166,0.184331459,2240,3,0
4.473751183,0.223842011,0.184343323,2250,3,0
4.466986681,0.223740749,0.184357626,2260,3,0
4.460240085,0.223634428,0.184371873,2270,3,0
4.453511039,0.223523709,0.184385233,2280,3,0
4.446798524,0.223409797,0.184397433,2290,3,0
4.440102002,0.223294294,0.18440816,2300,3,0
4.433420714,0.223178961,0.184420597,2310,3,0
4.426754039,0.223065431,0.184432309,2320,3,0
4.420101312,0.222954912,0.184441703,2330,3,0
4.413473758,0.222847944,0.184448438,2340,3,0
4.406861111,0.22274426,0.184456229,2350,3,0
4.400261626,0.222642809,0.184462617,2360,3,0
4.393674745,0.222542988,0.184465604,2370,3,0
4.387100099,0.222444171,0.184466158,2380,3,0
4.380537247,0.22234145,0.184467859,2390,3,0
4.373993783,0.222234761,0.184465437,2400,3,0
4.367469727,0.222125054,0.184458702,2410,3,0
4.36095695,0.222014043,0.184454279,2420,3,0
4.354455199,0.221903664,0.184445115,2430,3,0
4.347964262,0.221795415,0.184431139,2440,3,0
4.34148396,0.22168978,0.184419065,2450,3,0
4.335025755,0.221586014,0.184402132,2460,3,0
4.328583371,0.221482426,0.18438018,2470,3,0
4.32215141,0.221377128,0.18436006,2480,3,0
4.315729809,0.221268949,0.184334697,2490,3,0
4.309318571,0.221158058,0.184304693,2500,3,0
4.302917774,0.2210459,0.184275834,2510,3,0
4.29654331,0.220934358,0.184241866,2520,3,0
4.290179728,0.220824566,0.184203346,2530,3,0
4.283826558,0.220716141,0.184165823,2540,3,0
4.277483968,0.220607464,0.184123606,2550,3,0
4.271152144,0.220496968,0.184077157,2560,3,0
4.264831305,0.220384463,0.184030418,2570,3,0
4.258536053,0.220271296,0.18398083,2580,3,0
4.252251779,0.220159013,0.183927858,2590,3,0
4.245978652,0.220049883,0.183908672,2600,3,0
4.239716995,0.219942103,0.183984671,2610,3,0
4.233467151,0.219832842,0.184060156,2620,3,0
4.227229493,0.219723427,0.184136239,2630,3,0
4.221006135,0.219614728,0.184213275,2640,3,0
4.214804343,0.219505868,0.184288677,2650,3,0
4.208615035,0.21939586,0.184361738,2660,3,0
4.202438645,0.219285378,0.184437751,2670,3,0
4.19627564,0.21917528,0.184511145,2680,3,0
4.19012651,0.219064858,0.184581387,2690,3,0
4.183991767,0.218953658,0.184654777,2700,3,0
4.177871941,0.218842485,0.184724268,2710,3,0
4.17176758,0.21873119,0.184792352,2720,3,0
4.165679244,0.21861932,0.184861093,2730,3,0
4.159607507,0.218507431,0.184924914,2740,3,0
4.153552945,0.218395242,0.184991273,2750,3,0
4.147516143,0.218282776,0.185053673,2760,3,0
4.141497684,0.218170174,0.185114518,2770,3,0
4.135498152,0.218057278,0.185175246,2780,3,0
4.129518123,0.217944237,0.185230523,2790,3,0
4.123558163,0.217830963,0.185289349,2800,3,0
4.11761883,0.217717511,0.185341781,2810,3,0
4.111700663,0.217603886,0.185395681,2820,3,0
4.105812818,0.217490074,0.185445762,2830,3,0
4.099951261,0.217376804,0.185493918,2840,3,0
4.094116445,0.217266587,0.185541501,2850,3,0
4.088319197,0.217156176,0.18558371,2860,3,0
4.082558595,0.217045577,0.185628671,2870,3,0
4.076839967,0.216934798,0.185666409,2880,3,0
4.071168382,0.216823849,0.185706921,2890,3,0
4.065545374,0.216712738,0.185741856,2900,3,0
4.059968867,0.216601473,0.185775874,2910,3,0
4.054433241,0.216490063,0.185807967,2920,3,0
4.048932558,0.216378517,0.185835132,2930,3,0
4.043466668,0.216266843,0.185864362,2940,3,0
4.038025575,0.21615505,0.185886256,2950,3,0
4.032605987,0.216043146,0.18591064,2960,3,0
4.02721523,0.21593114,0.185929748,2970,3,0
4.021843009,0.215819042,0.185946383,2980,3,0
4.016488597,0.215706859,0.185962754,2990,3,0
4.011151265,0.215594601,0.185972152,3000,3,0
4.6427891,0.265662829,0.186326171,10,4,0
4.635291425,0.265526682,0.18639454,20,4,0
4.627811823,0.265393809,0.186461482,30,4,0
4.620363499,0.26525813,0.186531396,40,4,0
4.612927313,0.265105864,0.186596733,50,4,0
4.605533769,0.264975545,0.186665644,60,4,0
4.598149014,0.264818245,0.186730856,70,4,0
4.590779779,0.26470792,0.186794519,80,4,0
4.58346938,0.264524608,0.186853203,90,4,0
4.57616401,0.264366642,0.186905251,100,4,0
4.568864009,0.264264959,0.186960787,110,4,0
4.561636674,0.264138279,0.187002094,120,4,0
4.554418282,0.263954863,0.18705936,130,4,0
4.547213784,0.263754351,0.187103155,140,4,0
4.540031976,0.263582633,0.18714362,150,4,0
4.532926274,0.263451988,0.187172985,160,4,0
4.525824245,0.263344778,0.18719736,170,4,0
4.518732567,0.263234213,0.187233142,180,4,0
4.511690864,0.263100677,0.187255828,190,4,0
4.504690723,0.262937552,0.187265882,200,4,0
4.497725445,0.262749303,0.187276188,210,4,0
4.490808894,0.262546453,0.187288628,220,4,0
4.483952325,0.262340716,0.187295503,230,4,0
4.47710682,0.262141743,0.187300417,240,4,0
4.470227967,0.261955634,0.187309777,250,4,0
4.463404309,0.261784811,0.187319142,260,4,0
4.456692736,0.261628673,0.187310261,270,4,0
4.449895579,0.261484561,0.187272023,280,4,0
4.443202747,0.261348728,0.187267339,290,4,0
4.436497415,0.261217133,0.187275605,300,4,0
4.429833074,0.261086015,0.187220404,310,4,0
4.42316905,0.260952229,0.18721591,320,4,0
4.416576798,0.260813413,0.187184232,330,4,0
4.409916873,0.260668005,0.187154562,340,4,0
4.403401974,0.260515176,0.187118378,350,4,0
4.396776099,0.260354715,0.187092213,360,4,0
4.390272233,0.260186889,0.187038181,370,4,0
4.38376614,0.260012308,0.187006647,380,4,0
4.377183013,0.259831796,0.186962833,390,4,0
4.370776331,0.259656167,0.186899133,400,4,0
4.364295229,0.259478956,0.186882567,410,4,0
4.357778122,0.259297498,0.186790803,420,4,0
4.351396652,0.259112604,0.186767807,430,4,0
4.344985232,0.258925046,0.186710781,440,4,0
4.338548248,0.258735519,0.186640818,450,4,0
4.332154341,0.25854463,0.186606991,460,4,0
4.3257915,0.258352881,0.18654108,470,4,0
4.319443618,0.258160672,0.186491772,480,4,0
4.313085517,0.257968303,0.186470848,490,4,0
4.30672627,0.257775981,0.186415623,500,4,0
4.300409838,0.257583831,0.186364794,510,4,0
4.294132718,0.257391908,0.186366303,520,4,0
4.287844281,0.257200209,0.186378707,530,4,0
4.281545751,0.257008684,0.186383087,540,4,0
4.275282827,0.256817248,0.186400311,550,4,0
4.26904682,0.256625791,0.186453592,560,4,0
4.262808441,0.256434186,0.186529941,570,4,0
4.256567876,0.2562423,0.186603324,580,4,0
4.250365963,0.256049997,0.186671627,590,4,0
4.244188299,0.255857146,0.1867539,600,4,0
4.238005985,0.255663626,0.186850552,610,4,0
4.231811049,0.255469328,0.18693987,620,4,0
4.225627115,0.255274155,0.187018266,630,4,0
4.219493163,0.255083073,0.187096873,640,4,0
4.213397788,0.254893381,0.187183241,650,4,0
4.207306365,0.254702792,0.187262698,660,4,0
4.201205937,0.254511256,0.187329128,670,4,0
4.195108292,0.254318738,0.18739642,680,4,0
4.189035299,0.254125218,0.187474733,690,4,0
4.18300263,0.253930695,0.187552254,700,4,0
4.176994324,0.253735179,0.18760707,710,4,0
4.17098542,0.253538698,0.187632924,720,4,0
4.164968683,0.253341292,0.187647373,730,4,0
4.158953559,0.253143013,0.187685594,740,4,0
4.152958877,0.252943925,0.187745478,750,4,0
4.147000876,0.252744104,0.187807475,760,4,0
4.14108534,0.252543632,0.187850685,770,4,0
4.135207395,0.252342601,0.187866595,780,4,0
4.129360467,0.252141109,0.187862077,790,4,0
4.123526589,0.251939261,0.187850801,800,4,0
4.117701456,0.251737164,0.187846665,810,4,0
4.111887951,0.25154291,0.187850369,820,4,0
4.106082215,0.251348769,0.187856287,830,4,0
4.100284116,0.251154521,0.187862863,840,4,0
4.094494202,0.250960274,0.187871605,850,4,0
4.088714682,0.250766139,0.187884555,860,4,0
4.082950248,0.250572226,0.187900798,870,4,0
4.077207811,0.250378646,0.187915198,880,4,0
4.071494981,0.250185511,0.187920468,890,4,0
4.065821955,0.249992931,0.187911174,900,4,0
4.060193968,0.249801014,0.187889643,910,4,0
4.054599758,0.249609868,0.187862125,920,4,0
4.049031641,0.249419596,0.187831648,930,4,0
4.043480368,0.249230299,0.187808768,940,4,0
4.037937395,0.249042077,0.187801945,950,4,0
4.032396766,0.248855024,0.187818254,960,4,0
4.026856132,0.24866923,0.187851038,970,4,0
4.021316766,0.248484784,0.18789125,980,4,0
4.015782741,0.248302101,0.18793041,990,4,0
4.010259612,0.248126151,0.187969327,1000,4,0
4.004753011,0.247951537,0.187998763,1010,4,0
3.999267487,0.247778334,0.188017928,1020,4,0
3.993805799,0.247606608,0.188035186,1030,4,0
3.988368705,0.247436424,0.188045867,1040,4,0
3.982955187,0.247267841,0.188054447,1050,4,0
3.977562952,0.247100912,0.188065294,1060,4,0
3.972189063,0.246935688,0.188081649,1070,4,0
3.96683053,0.246772211,0.188105107,1080,4,0
3.96148478,0.246610523,0.188135585,1090,4,0
3.956149944,0.246450655,0.188171659,1100,4,0
3.950824968,0.246292639,0.188211107,1110,4,0
3.945509565,0.246136497,0.188251465,1120,4,0
3.940204076,0.245982249,0.1882905,1130,4,0
3.934909271,0.245829909,0.188326513,1140,4,0
3.929627662,0.245679486,0.188358471,1150,4,0
3.924360207,0.245530985,0.188388877,1160,4,0
3.919107059,0.245384403,0.188416354,1170,4,0
3.913868898,0.245239735,0.188439891,1180,4,0
3.908646165,0.245096972,0.188460053,1190,4,0
3.903439081,0.244956097,0.188477537,1200,4,0
3.898247682,0.244817091,0.18849305,1210,4,0
3.89307187,0.244679929,0.188507224,1220,4,0
3.887911467,0.244544582,0.188520564,1230,4,0
3.882766257,0.244411017,0.18853343,1240,4,0
3.877636027,0.244279196,0.18854604,1250,4,0
3.872520592,0.244149077,0.188558491,1260,4,0
3.867419818,0.244020614,0.188570788,1270,4,0
3.862333629,0.243893757,0.188583069,1280,4,0
3.857262014,0.243768452,0.188595189,1290,4,0
3.852206248,0.243644642,0.188606949,1300,4,0
3.847166202,0.243522265,0.188618359,1310,4,0
3.842140747,0.243401257,0.188629474,1320,4,0
3.837130083,0.24328155,0.188640405,1330,4,0
3.832134407,0.243163073,0.188651324,1340,4,0
3.827153878,0.243045752,0.188662459,1350,4,0
3.822188579,0.242929512,0.188674072,1360,4,0
3.817238471,0.242814272,0.188686431,1370,4,0
3.812303353,0.242699953,0.188699769,1380,4,0
3.807382831,0.242586471,0.188714238,1390,4,0
3.802476309,0.242473741,0.188729871,1400,4,0
3.797583,0.242361677,0.18874655,1410,4,0
3.792701983,0.242250191,0.188764,1420,4,0
3.787832299,0.242139196,0.188781816,1430,4,0
3.782973078,0.242028602,0.18879952,1440,4,0
3.778123697,0.24191832,0.188816659,1450,4,0
3.773283938,0.241808263,0.188832908,1460,4,0
3.768454113,0.241698341,0.188848174,1470,4,0
3.763635112,0.241588467,0.18886265,1480,4,0
3.758828352,0.241478556,0.188878213,1490,4,0
3.75403559,0.241368525,0.18889464,1500,4,0
3.749258622,0.24125829,0.188912378,1510,4,0
3.744498891,0.241147773,0.188931769,1520,4,0
3.739757097,0.2410369,0.188952742,1530,4,0
3.73503291,0.240925598,0.188974784,1540,4,0
3.730324895,0.240813799,0.188997075,1550,4,0
3.725630721,0.240701442,0.189018757,1560,4,0
3.720947667,0.240588469,0.189039265,1570,4,0
3.716273335,0.240474829,0.189058589,1580,4,0
3.711606379,0.240362044,0.189077325,1590,4,0
3.706948226,0.240250721,0.189096461,1600,4,0
3.702299737,0.240138533,0.189116945,1610,4,0
3.697662022,0.240025431,0.189141505,1620,4,0
3.693038216,0.239911375,0.189167951,1630,4,0
3.688431853,0.239796333,0.189194505,1640,4,0
3.683844022,0.239680283,0.189220062,1650,4,0
3.679271396,0.239563208,0.18924416,1660,4,0
3.674710513,0.239445105,0.189267256,1670,4,0
3.670157947,0.239325979,0.189290442,1680,4,0
3.665611849,0.239205846,0.189314728,1690,4,0
3.661072833,0.239084732,0.189340307,1700,4,0
3.656543684,0.238962677,0.18936731,1710,4,0
3.652027872,0.238839729,0.189395895,1720,4,0
3.647527586,0.23871595,0.189422819,1730,4,0
3.643042373,0.238591414,0.189448492,1740,4,0
3.638569285,0.238466205,0.189473955,1750,4,0
3.634104576,0.238340421,0.189499875,1760,4,0
3.629645999,0.23821417,0.189525829,1770,4,0
3.625194183,0.238087571,0.189551201,1780,4,0
3.620752071,0.237960754,0.18957851,1790,4,0
3.616322687,0.23783386,0.189603886,1800,4,0
3.611906825,0.237707035,0.189628129,1810,4,0
3.60750245,0.237580438,0.189651539,1820,4,0
3.603106358,0.237454229,0.189673372,1830,4,0
3.598716758,0.237328578,0.189695649,1840,4,0
3.594334583,0.23720446,0.189717946,1850,4,0
3.589962375,0.237087424,0.189737719,1860,4,0
3.585601853,0.236972032,0.189755233,1870,4,0
3.581252508,0.236858423,0.189770008,1880,4,0
3.576912513,0.236746728,0.189786365,1890,4,0
3.572580716,0.236637061,0.189801178,1900,4,0
3.568257423,0.236529519,0.18981234,1910,4,0
3.563943335,0.236424178,0.189819836,1920,4,0
3.559638449,0.23632109,0.189826162,1930,4,0
3.555344202,0.236220284,0.189834043,1940,4,0
3.551061675,0.236121756,0.189837702,1950,4,0
3.546790414,0.236025476,0.18983667,1960,4,0
3.542529567,0.23593138,0.189832194,1970,4,0
3.538276929,0.235844783,0.189830739,1980,4,0
3.534032021,0.235764185,0.189825134,1990,4,0
3.529797171,0.235684956,0.189814774,2000,4,0
3.525574251,0.235606829,0.189799935,2010,4,0
3.521361823,0.235529507,0.189788806,2020,4,0
3.517157679,0.235452679,0.189773636,2030,4,0
3.51296276,0.235376013,0.189754132,2040,4,0
3.508779426,0.235299175,0.189731085,2050,4,0
3.504607146,0.235221825,0.189708474,2060,4,0
3.500443884,0.235143633,0.189684957,2070,4,0
3.496290386,0.235064286,0.189658409,2080,4,0
3.492148481,0.234983496,0.189629371,2090,4,0
3.488017192,0.234901011,0.189597928,2100,4,0
3.483895297,0.234816623,0.189565628,2110,4,0
3.479784195,0.234730181,0.189535133,2120,4,0
3.475684353,0.234641596,0.189503183,2130,4,0
3.471594359,0.234550849,0.18947059,2140,4,0
3.467514717,0.234457996,0.189437778,2150,4,0
3.463446268,0.234363173,0.189405281,2160,4,0
3.459387923,0.23426659,0.189373809,2170,4,0
3.455339885,0.234168535,0.189343737,2180,4,0
3.451302794,0.234069359,0.189315724,2190,4,0
3.447275759,0.233969469,0.189290194,2200,4,0
3.44325913,0.233869311,0.189267614,2210,4,0
3.439253073,0.23376935,0.189248426,2220,4,0
3.435256973,0.233670048,0.189232943,2230,4,0
3.431271331,0.233571836,0.1892219,2240,4,0
3.427295761,0.233477107,0.189218117,2250,4,0
3.423330266,0.233391092,0.189218998,2260,4,0
3.419374933,0.233307162,0.189224536,2270,4,0
3.415431438,0.233225158,0.189234738,2280,4,0
3.411498432,0.233144781,0.189251058,2290,4,0
3.407575279,0.23306561,0.189273515,2300,4,0
3.403662124,0.232987128,0.189299852,2310,4,0
3.399758779,0.232908759,0.189329739,2320,4,0
3.395865331,0.232829916,0.189362787,2330,4,0
3.391981651,0.232750059,0.189398558,2340,4,0
3.388107813,0.232668751,0.189436597,2350,4,0
3.38424372,0.232585714,0.189476416,2360,4,0
3.380389435,0.232500866,0.189517508,2370,4,0
3.376544913,0.232414345,0.18955936,2380,4,0
3.372710185,0.232326504,0.189601449,2390,4,0
3.368885273,0.232237874,0.189643261,2400,4,0
3.365070177,0.232149095,0.189684301,2410,4,0
3.361264936,0.232060825,0.18972409,2420,4,0
3.357469572,0.231973632,0.189762174,2430,4,0
3.353684738,0.231887882,0.18979813,2440,4,0
3.349912531,0.23180367,0.189831577,2450,4,0
3.346150259,0.231720775,0.189866096,2460,4,0
3.342397929,0.231644559,0.189898179,2470,4,0
3.338655536,0.231568282,0.189927179,2480,4,0
3.334923076,0.231490846,0.189952852,2490,4,0
3.331200533,0.231412044,0.189975011,2500,4,0
3.327487882,0.231332073,0.189997294,2510,4,0
3.323785083,0.231251491,0.190017477,2520,4,0
3.320092079,0.231171041,0.19003396,2530,4,0
3.316408803,0.231091389,0.190046707,2540,4,0
3.312735173,0.231012862,0.190055725,2550,4,0
3.309071088,0.230935293,0.190066463,2560,4,0
3.305416431,0.230858088,0.190073633,2570,4,0
3.301771067,0.230780503,0.190077267,2580,4,0
3.298134847,0.230702035,0.190077507,2590,4,0
3.294507603,0.230622717,0.190075239,2600,4,0
3.29088915,0.230543107,0.190074132,2610,4,0
3.287279289,0.23046391,0.190070038,2620,4,0
3.283677806,0.230385471,0.190063192,2630,4,0
3.280084473,0.230307499,0.190053854,2640,4,0
3.27649905,0.230229328,0.190042301,2650,4,0
3.272921287,0.230150545,0.190030868,2660,4,0
3.269350925,0.230071405,0.190019269,2670,4,0
3.265787698,0.229992523,0.190006039,2680,4,0
3.262231335,0.229914118,0.189991475,2690,4,0
3.258681564,0.229835757,0.189975871,2700,4,0
3.25513811,0.229759103,0.189959512,2710,4,0
3.251600702,0.229686234,0.189942674,2720,4,0
3.248069073,0.229613633,0.189925616,2730,4,0
3.244542962,0.229540876,0.189908578,2740,4,0
3.241022117,0.229467943,0.189893188,2750,4,0
3.237511671,0.229395181,0.18987816,2760,4,0
3.234006738,0.229322435,0.189863549,2770,4,0
3.230506666,0.229249557,0.189849519,2780,4,0
3.227011225,0.229176779,0.18983621,2790,4,0
3.223520203,0.22910397,0.18982373,2800,4,0
3.220033406,0.229031143,0.189812159,2810,4,0
3.21655066,0.228958351,0.189801548,2820,4,0
3.213071813,0.22888553,0.18979192,2830,4,0
3.209596735,0.228812736,0.189783267,2840,4,0
3.206125323,0.228739934,0.189775559,2850,4,0
3.202664295,0.228667143,0.189768739,2860,4,0
3.199207401,0.228594362,0.18976273,2870,4,0
3.195753944,0.228521586,0.189757433,2880,4,0
3.192303876,0.228448824,0.189752735,2890,4,0
3.188857174,0.228376074,0.189748505,2900,4,0
3.185413843,0.228303338,0.189744606,2910,4,0
3.181973917,0.228230619,0.189740888,2920,4,0
3.178537454,0.228157917,0.1897372,2930,4,0
3.175104538,0.228085234,0.189733388,2940,4,0
3.171680089,0.228012573,0.189729299,2950,4,0
3.168260758,0.227939934,0.189725994,2960,4,0
3.164844978,0.227867321,0.189722653,2970,4,0
3.16143289,0.227795471,0.189718683,2980,4,0
3.158024656,0.227727931,0.189713945,2990,4,0
3.15462046,0.227660383,0.189708312,3000,4,0
25.9688923,14.45819778,0.277513912,10,0,4
25.77621323,14.61251853,0.276332756,20,0,4
25.58715042,14.72421765,0.275134961,30,0,4
25.40151574,14.80025383,0.275412521,40,0,4
25.21923325,14.84661839,0.27281157,50,0,4
25.04018789,14.86808979,0.272873351,60,0,4
24.86427735,14.86884561,0.273201345,70,0,4
24.6914105,14.8524156,0.271312224,80,0,4
24.52150097,14.82176266,0.268184291,90,0,4
24.35443788,14.78867747,0.265626247,100,0,4
24.19018644,14.75233084,0.266638111,110,0,4
24.028603,14.70810634,0.268142992,120,0,4
23.86965165,14.65721099,0.268701017,130,0,4
23.71325621,14.60719994,0.268594784,140,0,4
23.55931013,14.56161964,0.267300065,150,0,4
23.40774259,14.51198848,0.265508658,160,0,4
23.25853665,14.45886504,0.263091996,170,0,4
23.11158363,14.40274512,0.260035327,180,0,4
22.96685637,14.34406862,0.256837858,190,0,4
22.82425718,14.28322618,0.253375873,200,0,4
22.6837414,14.22056966,0.249873492,210,0,4
22.54527343,14.16659707,0.247006046,220,0,4
22.40880996,14.11557206,0.247576914,230,0,4
22.27432638,14.06325175,0.248374467,240,0,4
22.14176028,14.00980164,0.249168849,250,0,4
22.01105586,13.95537681,0.249794237,260,0,4
21.88213289,13.90011794,0.250137473,270,0,4
21.75496435,13.84415306,0.250413871,280,0,4
21.62960204,13.78759883,0.2506445,290,0,4
21.50591187,13.73056113,0.250541088,300,0,4
21.38376776,13.67313553,0.250215182,310,0,4
21.26336793,13.61541197,0.250059648,320,0,4
21.14440759,13.55746764,0.249586973,330,0,4
21.02702838,13.49937532,0.24881049,340,0,4
20.91112825,13.44120404,0.248258397,350,0,4
20.79665803,13.383008,0.247521916,360,0,4
20.68364676,13.32485315,0.246531365,370,0,4
20.5720207,13.26677727,0.245455304,380,0,4
20.46176323,13.20882735,0.244549851,390,0,4
20.35290901,13.15517909,0.243435879,400,0,4
20.24520511,13.10868495,0.24214116,410,0,4
20.13909152,13.06217113,0.2408222,420,0,4
20.03392069,13.01565943,0.239651149,430,0,4
19.93022469,12.96917529,0.238334366,440,0,4
19.82783764,12.92273041,0.236897011,450,0,4
19.72631563,12.87634294,0.235363647,460,0,4
19.62631408,12.83003137,0.233965181,470,0,4
19.52753037,12.78381424,0.232566616,480,0,4
19.42945531,12.73770958,0.231091191,490,0,4
19.33280643,12.69173169,0.229558412,500,0,4
19.2374813,12.6458874,0.227986391,510,0,4
19.14279699,12.60018079,0.22639169,520,0,4
19.04906484,12.55462827,0.224885821,530,0,4
18.95686608,12.50925653,0.223401886,540,0,4
18.86563544,12.46407001,0.221899933,550,0,4
18.77493816,12.41905658,0.221585944,560,0,4
18.68516789,12.37423924,0.221300553,570,0,4
18.59685896,12.32963676,0.221013698,580,0,4
18.50955318,12.28523056,0.220838772,590,0,4
18.42276439,12.24104422,0.22066893,600,0,4
18.33657279,12.19708185,0.220495653,610,0,4
18.25155952,12.15333733,0.220319417,620,0,4
18.16785715,12.10983229,0.220140666,630,0,4
18.08496413,12.06655223,0.219959816,640,0,4
18.00252001,12.02351966,0.219777254,650,0,4
17.92060086,11.98071869,0.219595305,660,0,4
17.83964377,11.93817256,0.219512512,670,0,4
17.75995524,11.89586206,0.219426655,680,0,4
17.68122375,11.8538121,0.219338064,690,0,4
17.60305677,11.81200274,0.21924705,700,0,4
17.52533345,11.7704529,0.219153907,710,0,4
17.44816648,11.72915938,0.219058913,720,0,4
17.37180378,11.68811002,0.218962329,730,0,4
17.2965291,11.64733707,0.218864406,740,0,4
17.22224833,11.6067975,0.218765377,750,0,4
17.14862733,11.56652929,0.218713254,760,0,4
17.07549339,11.52652195,0.21869449,770,0,4
17.00283014,11.48674848,0.218673653,780,0,4
16.93068483,11.44726076,0.218650945,790,0,4
16.85921651,11.40802034,0.218626554,800,0,4
16.7886169,11.36901595,0.218600664,810,0,4
16.71891435,11.33030007,0.218573449,820,0,4
16.6499464,11.29183354,0.218545074,830,0,4
16.58158719,11.25359275,0.2185157,840,0,4
16.51370079,11.21563224,0.218485478,850,0,4
16.44626842,11.17794175,0.218454555,860,0,4
16.37933693,11.14047056,0.21842307,870,0,4
16.31295313,11.10324431,0.218432099,880,0,4
16.24718673,11.06630245,0.21846266,890,0,4
16.18209669,11.02961365,0.218491933,900,0,4
16.11769214,10.99314104,0.218520035,910,0,4
16.05395359,10.95690791,0.218547079,920,0,4
15.99077054,10.92094782,0.218573173,930,0,4
15.92811332,10.8852471,0.218598424,940,0,4
15.86591823,10.84977142,0.218622934,950,0,4
15.8042226,10.81451565,0.218646799,960,0,4
15.74299,10.7795022,0.218670116,970,0,4
15.68222292,10.74474533,0.218692976,980,0,4
15.62198974,10.71023538,0.218715468,990,0,4
